date,window_id,window_start,window_end,n_days,n_assets,corr_f_edge_mean,corr_f_edge_median,corr_f_edge_q10,corr_f_edge_q05,corr_f_edge_ltm10,corr_f_edge_frac_neg,corr_f_vertex_mean,corr_f_vertex_median,corr_f_vertex_q10,prec_f_edge_mean,prec_f_edge_median,prec_f_edge_q10,prec_f_edge_q05,prec_f_edge_ltm10,prec_f_edge_frac_neg,prec_f_vertex_mean,prec_f_vertex_median,prec_f_vertex_q10
2011-04-11,68,2010-04-14,2011-04-11,252,150,-3244.9099030381567,-3111.0266462544832,-5167.555677729343,-5958.756640573793,-6172.48880155907,0.996776273372018,-2380.32494313998,-2509.9860779885503,-3997.198371751695,-89.63611362139396,-74.62171589626631,-179.79210957645796,-213.32090827139686,-228.08802226780077,0.9993337774816788,-65.16829008106926,-67.01509998296834,-105.28308784783108
2011-04-12,69,2010-04-15,2011-04-12,252,150,-3240.6146566573625,-3083.4661815555173,-5160.592499232814,-5928.732213423378,-6127.767754093633,0.9961290322580645,-2373.399529562791,-2517.4066428496817,-4044.043971518284,-89.56431814348666,-75.11458300968569,-181.14929124031835,-208.69555392176267,-230.57731286917593,0.9993337774816788,-65.17599524223438,-68.32378831991154,-102.89771621437895
2011-04-13,70,2010-04-16,2011-04-13,252,150,-3257.1548021705257,-3085.791796015288,-5164.494434474164,-5901.757025001351,-6192.028904062016,0.9961290322580645,-2407.466214769633,-2543.0063249541404,-4182.621477660739,-193.4594265114504,-175.15126137946442,-313.37646524072034,-387.2999958610933,-411.0393432886559,1.0,-174.3991953160347,-166.36172744795138,-251.96010590002928
2011-04-14,71,2010-04-19,2011-04-14,252,150,-3266.6038294537493,-3088.99252713991,-5197.820275082937,-5932.294815157265,-6203.9426095926965,0.9961265332472563,-2406.5537445733285,-2561.1927496756666,-4165.300167050579,-192.22014388416608,-175.58021108510968,-313.00059270970667,-372.5683433865258,-401.67005531223236,1.0,-173.00315506324077,-158.84727252048253,-255.16053899651965
2011-04-15,72,2010-04-20,2011-04-15,252,150,-3278.404183252788,-3092.1937680761685,-5244.413924958253,-6001.190611615347,-6297.760306455064,0.9974193548387097,-2449.879070703236,-2555.596784277359,-4111.51544182981,-89.46275251613521,-72.59282825755326,-178.5588995871758,-213.80861030139354,-233.43742859911134,0.9993333333333333,-65.1197783064612,-68.18585022793957,-105.10643704568207
2011-04-18,73,2010-04-21,2011-04-18,252,150,-3277.0728522007707,-3097.5534819649215,-5184.667693390318,-5940.566300063909,-6221.123228433328,0.9967741935483871,-2415.706419641701,-2573.6644245456437,-4188.157682515752,-193.4230229262327,-173.45487041223544,-316.74071613452173,-390.99288335194774,-415.5073209567103,1.0,-173.72835779139754,-159.9102757472013,-252.0598163432999
2011-04-19,74,2010-04-22,2011-04-19,252,150,-3327.2086794213733,-3158.8075734520053,-5267.550406791915,-6089.070270770378,-6305.273046896855,0.9974193548387097,-2466.700406167801,-2625.4599941367806,-4078.4646899917116,-90.40922106469071,-73.8249326916615,-182.06932267226156,-221.21226214668238,-236.344725323323,0.9993342210386151,-65.53462129004348,-68.40060578887241,-103.71563361942033
2011-04-20,75,2010-04-23,2011-04-20,252,150,-3277.5641170946674,-3121.0385119940966,-5248.121386568564,-6026.944775599792,-6244.910179787896,0.9980657640232108,-2373.2430600867574,-2556.961100643279,-4125.097710863757,-89.27547572847614,-72.8120033084222,-175.1102313374375,-215.50783070367737,-233.24457789036617,0.9993342210386151,-65.80524849077003,-68.11074482190214,-101.9452214236567
2011-04-21,76,2010-04-26,2011-04-21,252,150,-3270.5615999229285,-3125.6469753145466,-5167.269369655438,-6043.733266117358,-6157.713811643316,0.9974226804123711,-2373.473673389456,-2553.6550182249207,-3933.1820411398658,-86.79538107423065,-71.84407473434293,-168.66867391919484,-204.1911238205703,-221.20388660782024,0.9993337774816788,-63.14037118631629,-66.02736640681835,-98.81656184687587
2011-04-25,77,2010-04-27,2011-04-25,252,150,-3279.787284611217,-3159.803981342627,-5216.150329068232,-5991.465107216424,-6203.168590590673,0.9980670103092784,-2386.4062077602443,-2576.8504541897955,-3877.4722512208805,-87.81121405647662,-72.53707788745723,-173.73238827339034,-211.7701027407049,-225.18186632804412,0.9993333333333333,-63.50511713278824,-66.4577193994906,-103.17386130629409
2011-04-26,78,2010-04-28,2011-04-26,252,150,-3256.663455842439,-3122.5609443501044,-5185.304331947758,-5954.466398634904,-6176.180794492918,0.9980657640232108,-2364.413067391556,-2589.6965410406465,-3933.9704404822296,-181.57588817159476,-168.34785177792236,-286.40577436689017,-336.6023692923019,-356.76912709764053,1.0,-166.20114929211724,-152.15065910409396,-228.0832144394268
2011-04-27,79,2010-04-29,2011-04-27,252,150,-3228.9203779778504,-3101.533866687717,-5120.956083946278,-5902.2741690426665,-6086.187484251193,0.9980657640232108,-2292.161421739512,-2522.4760566095847,-3784.934574346392,-181.6884643758641,-166.07637680555393,-285.92623565749886,-343.74378037560723,-363.33913466510353,1.0,-166.46137639172449,-151.16070060096004,-232.18588491085052
2011-04-28,80,2010-04-30,2011-04-28,252,150,-3224.067391931969,-3089.667326090177,-5061.6075759754995,-5889.309149554857,-6039.198762301259,0.9974210186976145,-2306.378732258959,-2508.656664817891,-3723.4522311566993,-201.48216840950005,-184.87474158036116,-341.6327061894539,-395.07409795480424,-418.4711286418057,1.0,-179.1515430093755,-169.39726825616162,-271.3965031993646
2011-04-29,81,2010-05-03,2011-04-29,252,150,-3198.7207217786327,-3049.573012789274,-5019.783056244708,-5843.859999524752,-5985.5040377093665,0.9980657640232108,-2305.0606533995815,-2463.0907835920534,-3754.1491890249536,-89.76350971389684,-73.40631400313802,-181.43988577404005,-217.41179061418273,-232.6554138408925,0.9986666666666667,-64.77328176994496,-67.32770329747234,-106.30473835650339
2011-05-02,82,2010-05-04,2011-05-02,252,150,-3187.846556736973,-3053.4938717307004,-5034.221637301943,-5780.29727944156,-5987.651598432662,0.9980657640232108,-2292.4407002427847,-2484.735756736547,-3687.7621180113856,-91.41873548547291,-75.73455119683805,-182.85049832466956,-220.91548221480832,-238.0819868743873,0.9993337774816788,-65.80507336777181,-68.50942202003532,-107.40602014225053
2011-05-03,83,2010-05-05,2011-05-03,252,150,-3149.3684183616524,-3038.526146545602,-4907.6054722455065,-5606.536612790827,-5840.938358773043,0.9974243399871217,-2222.369612988776,-2432.5469157038156,-3650.5418312221627,-93.84434329314105,-77.53740722286045,-188.17925680725247,-231.71473416967729,-248.67411112880598,0.9986666666666667,-67.6021321484771,-70.28020951682416,-110.46459733096667
2011-05-04,84,2010-05-06,2011-05-04,252,150,-3132.4801857804196,-3013.717340245267,-4915.196228057189,-5598.1972953448,-5807.75987200538,0.9974243399871217,-2173.3235125485517,-2390.0758535609857,-3668.7276042506874,-93.69801431409383,-76.22706747819612,-190.92782444884327,-236.90517179632494,-248.51183018307134,0.9986666666666667,-66.74331299059452,-70.51646244545253,-108.86028550437463
2011-05-05,85,2010-05-07,2011-05-05,252,150,-3098.6068610032876,-3004.59076370146,-4912.049999435735,-5567.532597468412,-5784.678602537413,0.9967804249839022,-2153.489753893613,-2380.3816981430327,-3628.237912503175,-200.27543353891625,-179.4943939645783,-334.9201815103121,-388.29747492922536,-424.27374599265517,1.0,-178.07654583173883,-167.3018932036661,-267.5783387577152
2011-05-06,86,2010-05-10,2011-05-06,252,150,-3068.5706274314766,-2967.9865101639916,-4856.913324350929,-5474.703667507874,-5750.184211074151,0.9967783505154639,-2135.706641175968,-2361.048480167954,-3623.6476773136037,-106.98954310907573,-88.1833194810928,-207.57507569121478,-253.79428625142643,-279.6990391411086,0.9993174061433447,-76.24960216131917,-80.80858728428427,-126.00976085980453
2011-05-09,87,2010-05-11,2011-05-09,252,150,-2980.1873323351956,-2900.6019200676083,-4744.169811627418,-5441.6959303448175,-5697.427500140084,0.9974176888315042,-2093.039183954681,-2317.4008517500533,-3510.396234689037,-45.98695209663179,-41.25601769321072,-79.67245753735752,-93.17258179364794,-100.15629742230504,1.0,-42.66803469369331,-41.64050346031714,-60.49032777262876
2011-05-10,88,2010-05-12,2011-05-10,252,150,-2970.0206964750073,-2903.5183932838427,-4729.0674948036885,-5439.990119913419,-5603.658326071206,0.9974193548387097,-2087.142439423588,-2290.1576892995863,-3374.5389918727074,-112.1692773362719,-86.94353136276175,-225.41761503734983,-290.67779458117343,-342.85997830215126,0.9970544918998527,-79.03297562283905,-78.00399533779293,-134.4293939523161
2011-05-11,89,2010-05-13,2011-05-11,252,150,-2979.980385039362,-2912.380637101067,-4734.265783794828,-5473.303401935078,-5648.430035567007,0.9974210186976145,-2103.148856664536,-2327.204091888986,-3490.139181871304,-199.64784714095143,-176.68655043239295,-336.6967903816128,-404.4806503232742,-435.194295127175,1.0,-176.91455165153064,-162.1871397031558,-261.0584492881543
2011-05-12,90,2010-05-14,2011-05-12,252,150,-2978.1669991056306,-2896.6169005703223,-4780.619412765489,-5438.829239390326,-5684.0630659998715,0.9974210186976145,-2108.5509318410946,-2325.857676961251,-3535.4479802331875,-99.14898345806692,-80.1977469185943,-203.51272519763083,-246.29819960849744,-267.11428890671755,0.9985107967237528,-67.88704053673158,-69.99572665022697,-118.53602753005386
2011-05-13,91,2010-05-17,2011-05-13,252,150,-2966.949524103525,-2894.2587091360856,-4751.754642402418,-5420.7084126489635,-5655.385739505985,0.9974176888315042,-2101.11345929707,-2314.5293278098734,-3467.4267076409947,-201.2534175006045,-174.4895986654692,-343.82879120915806,-425.48381695283393,-448.57153932643996,1.0,-177.00214741802654,-164.85930466078054,-269.38613011866136
2011-05-16,92,2010-05-18,2011-05-16,252,150,-2956.5878617865214,-2878.817810965744,-4720.932804521421,-5425.4898507239395,-5609.460574762246,0.9974176888315042,-2074.495235976015,-2297.0979941357996,-3413.030336747259,-195.0660086868871,-172.0764176928035,-329.34409968380305,-388.6148766840779,-416.7086224383016,1.0,-173.3112711564969,-164.1020315133807,-254.06114508818618
2011-05-17,93,2010-05-19,2011-05-17,252,150,-2926.4914418807407,-2837.0468220956345,-4696.644998052998,-5390.780426297558,-5586.420952753895,0.9967721110393802,-2008.0245364884443,-2233.5167527111007,-3385.223553234903,-94.83147070594373,-74.57134308312939,-197.5266731144499,-242.44925393639141,-257.8407571179945,0.998468606431853,-63.117231525766144,-67.03506893364343,-111.29296017359424
2011-05-18,94,2010-05-20,2011-05-18,252,150,-2943.548960092864,-2896.7273449315294,-4720.517596530538,-5408.387383937852,-5624.903351100636,0.9967721110393802,-2029.8899296950078,-2231.1728408580925,-3389.041050137841,-191.7364836358509,-178.66125717760926,-308.615485032235,-359.1218270754896,-379.5845049783628,1.0,-172.01815639942205,-168.00273159194523,-241.76972458488464
2011-05-19,95,2010-05-21,2011-05-19,252,150,-2865.511636611667,-2797.038998007645,-4573.442340399588,-5257.813024254763,-5471.736974288424,0.9967700258397932,-1942.8957732491194,-2152.0847563006573,-3268.6761550522383,-46.58225104579041,-40.771791177499665,-79.8829953272916,-94.6820650965894,-103.07647257317821,1.0,-44.501656160445876,-42.87765139184853,-58.85278893515696
2011-05-20,96,2010-05-24,2011-05-20,252,150,-2895.3233606622466,-2823.684650061691,-4642.382841172174,-5345.197719300957,-5547.492448842566,0.9967700258397932,-2008.3311825374126,-2208.4000085467405,-3370.5195378946432,-46.83513425946623,-41.6222028952365,-83.32843145593729,-97.55763211026407,-103.7093790922809,1.0,-43.320399646441416,-42.27611262065331,-60.5342053191251
2011-05-23,97,2010-05-25,2011-05-23,252,150,-2918.5690948688616,-2853.88668627447,-4670.62864414047,-5452.924180492429,-5629.646312509052,0.9967700258397932,-2012.733176387422,-2251.863253960225,-3444.0382532587532,-46.46904394067707,-41.221740066858736,-79.46519551301738,-95.74188329659681,-102.69048580539936,1.0,-44.47675144994469,-43.520091980507615,-60.07999141389053
2011-05-24,98,2010-05-26,2011-05-24,252,150,-2912.240457898404,-2851.038881673413,-4664.510835230014,-5447.968012630237,-5609.80281493825,0.9967700258397932,-2011.5881643349996,-2236.133051280386,-3372.4995049185504,-198.95417762208032,-184.35279495590933,-324.4281350816854,-373.3282426802615,-391.38223328959515,1.0,-178.21326699361873,-167.8943275468391,-252.78730800518088
2011-05-25,99,2010-05-27,2011-05-25,252,150,-2903.128699134575,-2837.58906609738,-4675.241859272262,-5429.254025139319,-5595.68024313094,0.9967700258397932,-2005.3174433639738,-2203.5025284064895,-3435.667655558951,-205.49728470993406,-187.80807708057145,-342.59182941137084,-390.8222587435856,-414.47004560217846,1.0,-182.59689737788275,-171.38611497389155,-276.9237931392248
2011-05-26,100,2010-05-28,2011-05-26,252,150,-2828.449468266517,-2769.7169497438026,-4605.99543010366,-5291.16818331022,-5488.23859718802,0.9961240310077519,-1906.1979174192056,-2127.386534028782,-3427.5050710139767,-47.804449728361604,-42.1692307097243,-85.57117939393298,-103.31518549648037,-108.26111525521912,1.0,-43.68324912368007,-41.90495157205281,-63.86199503182083
2011-05-27,101,2010-06-01,2011-05-27,252,150,-2834.3177034985492,-2761.910857862091,-4572.241230576533,-5264.583330100359,-5509.062076580084,0.9967700258397932,-1927.7416450540893,-2150.7559347963984,-3419.9612132854536,-202.19039457776637,-192.2011167330374,-319.0741544340355,-365.61764426796856,-386.70132784180345,1.0,-181.62997501812322,-178.3714182691465,-255.63638112820828
2011-05-31,102,2010-06-02,2011-05-31,252,150,-2806.568723493763,-2724.604191840463,-4580.588807396039,-5269.7247545390155,-5507.798398037448,0.9967679379444085,-1904.905747472643,-2073.048935299592,-3341.2837666421406,-200.54868956300507,-186.82983646317086,-318.8114470867199,-376.565201926859,-390.28670470890586,1.0,-180.44103365676366,-176.99311666426217,-256.99381177146654
2011-06-01,103,2010-06-03,2011-06-01,252,150,-2805.5846175853576,-2736.620076862093,-4528.40092086644,-5251.540270262177,-5454.8299339504865,0.9967700258397932,-1908.3696578114698,-2095.53904520195,-3345.4289860189574,-198.83217212930143,-188.90686177940518,-322.81024162190926,-367.9345754402024,-383.2068595753494,1.0,-178.76781931571531,-169.89157057100914,-256.8460232018488
2011-06-02,104,2010-06-04,2011-06-02,252,150,-2831.6195525268263,-2767.7417167619146,-4578.956344966079,-5311.782252226201,-5519.287367221264,0.9967721110393802,-1932.0581205489416,-2108.581861694956,-3319.7216789188,-48.01982370212909,-42.34087629541111,-85.64152677758773,-100.82814582381549,-107.28253963261729,1.0,-44.18564475204406,-43.003574855112575,-64.04803913495886
2011-06-03,105,2010-06-07,2011-06-03,252,150,-2707.580679221478,-2670.3273962500184,-4376.3565482422455,-5078.310231893025,-5255.298912928288,0.9967679379444085,-1787.609306715061,-2006.117799227375,-3140.6315949467544,-194.31181608184977,-181.45420488059284,-309.1329762192825,-352.65802262256506,-368.2464600185981,1.0,-176.38908355722347,-164.63817507217075,-251.77976330852172
2011-06-06,106,2010-06-08,2011-06-06,252,150,-2717.645069014718,-2721.124932785566,-4363.0662262839305,-5118.13678273757,-5279.275921683455,0.995475113122172,-1795.5114448763243,-2006.6988269899382,-3181.0657992230704,-186.86383456403738,-177.472929480346,-294.8086130023117,-338.85970347262236,-352.5746525946605,1.0,-171.24912505080172,-165.7637370419627,-247.47028885551563
2011-06-07,107,2010-06-09,2011-06-07,252,150,-2720.6518998181473,-2687.02110299484,-4400.031965407678,-5134.112617928709,-5333.276885554766,0.9961215255332903,-1821.9685296101836,-2024.0498289695147,-3273.8357662300755,-94.31673263622685,-69.5341461424738,-210.28208185376246,-260.6031908226371,-293.96206230788755,0.9952426260704091,-55.30115811870072,-62.254340903560056,-99.66909052014277
2011-06-08,108,2010-06-10,2011-06-08,252,150,-2726.0291587795273,-2692.67609745476,-4407.366384008526,-5124.557474791387,-5302.359691950866,0.9961215255332903,-1792.4213158461366,-2017.374548012498,-3085.275307872457,-48.7503444208772,-42.39449610440687,-86.69658882488531,-104.50742860415073,-110.00892332883537,1.0,-44.84048831408275,-44.12905388641026,-65.73233700139527
2011-06-09,109,2010-06-11,2011-06-09,252,150,-2666.2900699994043,-2617.912277863721,-4297.506320460404,-5064.503016779029,-5201.485114482574,0.996116504854369,-1721.4582026327298,-1972.321161933206,-2975.921144684591,-86.72367955412791,-67.93772203709977,-185.4557254867273,-237.33683738199775,-250.4995709678522,0.997,-49.663350266286905,-57.250394103114985,-95.96049724954821
2011-06-10,110,2010-06-14,2011-06-10,252,150,-2686.9531065269643,-2647.6662911692297,-4308.284592420576,-5085.787771665715,-5240.405239939155,0.996116504854369,-1751.6790930919838,-1983.936715037702,-3049.43571194749,-192.92740522992506,-180.22446715463255,-310.13661130459195,-354.99056567358537,-376.1746525340966,1.0,-175.34695830218075,-161.7626444202832,-250.39138068804382
2011-06-13,111,2010-06-15,2011-06-13,252,150,-2706.616988462286,-2661.0414776642615,-4388.787679387638,-5134.9884904362625,-5307.5571442158725,0.9961190168175937,-1777.889238631704,-1997.9467261266543,-3061.036463195815,-204.57015396995968,-184.20551074584773,-339.9583219149836,-399.31657509314687,-429.438418313393,1.0,-182.89650577932505,-168.82188941472378,-269.9772157145893
2011-06-14,112,2010-06-16,2011-06-14,252,150,-2662.7134442177053,-2583.009202389677,-4323.562161926776,-5008.295224658661,-5232.242721910679,0.9961190168175937,-1749.6119794026529,-1973.708515177913,-3092.9725387128788,-48.675058765873914,-42.607585241080216,-86.73719694219709,-103.79268228352247,-109.68787640065781,1.0,-44.63839693003663,-43.53766747118293,-63.76598885308472
2011-06-15,113,2010-06-17,2011-06-15,252,150,-2682.731963800762,-2598.949804952447,-4396.995786446944,-5029.941526467931,-5283.786945711416,0.9961215255332903,-1760.8329417447032,-1997.6931436906957,-3049.8361759421296,-83.72400388895603,-65.10056437629041,-175.56459585005592,-224.3893718470757,-237.27670603617653,0.996993987975952,-48.32686500783881,-54.986964543130206,-94.15856179387218
2011-06-16,114,2010-06-18,2011-06-16,252,150,-2681.3936633587955,-2615.928778633767,-4379.274923982681,-5076.908914847566,-5285.957667165715,0.9954721862871928,-1762.253939016357,-1983.330706340591,-3051.4286161017476,-47.824918637543334,-41.424559558409385,-84.09962229730115,-101.55242780984626,-107.52467127338588,1.0,-45.51754752404076,-44.35869876882598,-60.43066553665506
2011-06-17,115,2010-06-21,2011-06-17,252,150,-2688.675149962467,-2628.2636124364685,-4385.375481065665,-5071.380369438665,-5299.306906259375,0.9954692556634305,-1781.8207220485037,-2013.457363819266,-3068.5171737268015,-212.93753272015843,-195.92591132210353,-353.53699190914784,-419.91898494175706,-461.59098254923396,1.0,-189.47862558898785,-180.80704787687597,-274.29601779975934
2011-06-20,116,2010-06-22,2011-06-20,252,150,-2695.9873655902315,-2615.447891108247,-4386.399594458361,-5092.325581194119,-5305.402275222125,0.9954692556634305,-1790.1855483768582,-1997.2912160652088,-3133.984224661204,-214.15188590659977,-197.02436781842124,-356.2906023499318,-418.71533526603224,-449.97258991619145,1.0,-189.84247588584142,-182.3332120063937,-280.80890758676907
